epoch,train_loss,train_acc,val_loss,val_acc,f1_score
1,4.75252122853597,0.02891111111111111,4.04005076751709,0.1538,0.12011036311475584
2,3.543806440819634,0.1935111111111111,2.4176086847305296,0.5024,0.47673466952914206
3,2.0812971287197537,0.4852,1.3532908757209778,0.6748,0.6632352281411075
4,1.3482572665214538,0.6503333333333333,0.9810251943588257,0.7456,0.7386937590348495
5,0.9527092375437418,0.7498666666666667,0.8310936526298522,0.7806,0.7752835672165204
6,0.7083330917782253,0.8206444444444444,0.7689914975166321,0.7972,0.7931362914888935
7,0.5289890653822157,0.8782666666666666,0.7587606561660767,0.7986,0.7940210303546453
8,0.46052226702372234,0.898,0.7532308663845062,0.804,0.7992413312536059
9,0.34976961947547064,0.9339555555555555,0.7729603146553039,0.804,0.8003111200204421
10,0.2698448274400499,0.9609777777777778,0.7773935353279113,0.8068,0.8038069340178253
11,0.22332385741339789,0.9753555555555555,0.8018724759101867,0.8046,0.8013848492153651
12,0.18583144727283055,0.9870222222222222,0.8111772195339203,0.8074,0.804190853575962
13,0.16429592588212755,0.9929111111111111,0.8266410289287567,0.8112,0.8075209400114433
14,0.1504203569730123,0.9963555555555555,0.8578700161933899,0.8048,0.8016175088931738
15,0.14264731865988836,0.9974222222222222,0.8614998745918274,0.806,0.802343350890315
16,0.13548997389475503,0.9988222222222222,0.8609694769859314,0.807,0.8037709588730273
17,0.13211301571528117,0.9989333333333333,0.8629008357524872,0.8102,0.8055125854481221
18,0.1292264701101515,0.999,0.8833474653244019,0.8078,0.8040437049153352
19,0.12635920317967733,0.9994666666666666,0.8794593727588653,0.8064,0.8020192464913645
20,0.12364461390177409,0.9996444444444444,0.8782993083953857,0.8074,0.8037241434396618
21,0.1230766904036204,0.9996,0.8945826693534851,0.8036,0.7993230691716381
22,0.12181249777475993,0.9997111111111111,0.8900348916053772,0.807,0.8035994087354326
23,0.12053278182347615,0.9997111111111111,0.8836612558364868,0.8072,0.8034603554452899
