epoch,train_loss,train_acc,val_loss,val_acc,f1_score
1,4.839161294047038,0.022133333333333335,4.135741870880127,0.1174,0.09284296724643544
2,3.6958651663886175,0.16468888888888888,2.5332983585357667,0.4822,0.4482274794437447
3,2.1631593646155465,0.46257777777777775,1.3745658292770386,0.6786,0.6665787234651966
4,1.365836297861735,0.6481111111111111,0.979394063615799,0.745,0.7372145942008376
5,0.960607045088874,0.7502444444444445,0.828987123966217,0.7828,0.7776688628550563
6,0.7056831876966688,0.8231777777777778,0.7596125153064728,0.8006,0.7960354544790103
7,0.527604965570238,0.8800888888888889,0.7457267844438553,0.807,0.8032432365917372
8,0.45852656553056503,0.8990222222222222,0.7563701062202454,0.804,0.8002367601618591
9,0.3789939576466878,0.9230666666666667,0.7699769445419311,0.8074,0.8041796821790385
10,0.26786179190741644,0.9611111111111111,0.7942415326595307,0.8048,0.8024314817663322
11,0.20359595594406127,0.9809333333333333,0.778847873210907,0.8158,0.8123336081837128
12,0.16446782415178088,0.9925111111111111,0.7897128139972687,0.818,0.8148830499462636
13,0.15018041417863634,0.9962222222222222,0.8110491463661194,0.8176,0.8131551339843693
14,0.14119492401546901,0.9975777777777778,0.818829319190979,0.8144,0.8108277201465609
15,0.1370419769499037,0.9983111111111111,0.8179544084072113,0.8198,0.8158082187241997
16,0.13266168488396538,0.9987555555555555,0.851253298664093,0.8132,0.8084379030631836
17,0.12841572768423293,0.9993333333333333,0.8416729625701904,0.8156,0.8115176226801643
18,0.12518306141959296,0.9996222222222222,0.8451567245960235,0.8164,0.8124981819715087
19,0.123320155816608,0.9994888888888889,0.8460389840602874,0.8122,0.8077530095250465
20,0.12213626307381524,0.9996444444444444,0.8525083957672119,0.8154,0.8115383696459574
21,0.12090332203971015,0.9997111111111111,0.8506176594734192,0.817,0.8136101729417077
22,0.12127114816241794,0.9995777777777778,0.8526216220855712,0.8156,0.8111751350109898
23,0.11992658833927579,0.9997555555555555,0.8537437076568604,0.8132,0.8091851513152054
24,0.11892866796917385,0.9996888888888888,0.8512961725234985,0.8112,0.8070429331708899
25,0.11795550916459825,0.9998,0.8560934988021851,0.8158,0.8128980906899246
