epoch,train_loss,train_acc,val_loss,val_acc,f1_score
1,4.955306404876709,0.016688888888041178,4.340776948928833,0.0604,0.04822481431448753
2,4.106158691999648,0.09513333331976996,3.225174998092651,0.3476,0.31733357338490037
3,2.7731659237331816,0.342311111070421,1.8480531209945679,0.5938,0.5721999041024083
4,1.7079492518107096,0.5663777777235243,1.2103180637359618,0.7014,0.6956975665313625
5,1.1679434562047322,0.6973333332926432,0.9514190026760101,0.7544,0.7487691500762859
6,0.8764753966331482,0.7728444443901911,0.8453028178215027,0.7816,0.7771109434863267
7,0.6958657968203227,0.8280444444173177,0.8127801094532013,0.7866,0.7828048056213048
8,0.6001547122425503,0.8576444443495008,0.7877887429237366,0.7974,0.7936604031485206
9,0.5178732674227821,0.8818444444173177,0.7785439807891845,0.8002,0.7972973749155189
10,0.4436748389561971,0.9080666666666667,0.7717297894477845,0.8046,0.8005541976877937
11,0.3791856213145786,0.928199999891493,0.7727536214828491,0.8028,0.7993862237958506
12,0.32212758332888286,0.9487111110297309,0.7776041285514832,0.8036,0.8011797160912068
13,0.2824395591206021,0.9604222221137152,0.7787874737262725,0.8076,0.8037241223091517
14,0.25781776920689475,0.9695999999321833,0.787092116355896,0.809,0.805807334632378
15,0.23739513668484158,0.9758444444308811,0.7941319254398346,0.8062,0.8028305363332047
16,0.21919620707564882,0.9814444443766277,0.8013088950634003,0.806,0.8030228070007578
17,0.2028304659207662,0.9850666666666666,0.8040818769454956,0.8054,0.8013937775256014
18,0.18764796919822693,0.9901111111111112,0.8164154009819031,0.808,0.8046035932281517
19,0.17769615828726026,0.9920666666531033,0.8246067900657654,0.8042,0.8016438286977535
20,0.1677963317129347,0.9946,0.8334404028892517,0.8042,0.801090102593192
21,0.15945909320248497,0.9961555555555556,0.8393679595947265,0.8044,0.80089832710627
22,0.15341326288117302,0.9970666665988499,0.8451901302337647,0.8046,0.8015915693445294
23,0.1473828946431478,0.9981999999321832,0.8551003734588623,0.8048,0.8003277110651486
24,0.14215213726096684,0.9988,0.8552920577526093,0.8034,0.7990007054462803
