label,epoch,train_loss,train_acc,val_loss,val_acc,f1_score
lr_0.0005_bs_64_epochs_30_wd_0.0005_opt_adamw_autoaug,16,0.13266168488396538,0.9987555555555555,0.851253298664093,0.8132,0.8084379030631836
lr_0.0005_bs_64_epochs_30_wd_0.0005_opt_adamw_autoaug,17,0.12841572768423293,0.9993333333333333,0.8416729625701904,0.8156,0.8115176226801643
lr_0.0005_bs_64_epochs_30_wd_0.0005_opt_adamw_autoaug,18,0.12518306141959296,0.9996222222222222,0.8451567245960235,0.8164,0.8124981819715087
lr_0.0005_bs_64_epochs_30_wd_0.0005_opt_adamw_autoaug,19,0.123320155816608,0.9994888888888889,0.8460389840602874,0.8122,0.8077530095250465
lr_0.0005_bs_64_epochs_30_wd_0.0005_opt_adamw_autoaug,20,0.12213626307381524,0.9996444444444444,0.8525083957672119,0.8154,0.8115383696459574
lr_0.0005_bs_64_epochs_30_wd_0.0005_opt_adamw_autoaug,21,0.12090332203971015,0.9997111111111111,0.8506176594734192,0.817,0.8136101729417077
lr_0.0005_bs_64_epochs_30_wd_0.0005_opt_adamw_autoaug,22,0.12127114816241794,0.9995777777777778,0.8526216220855712,0.8156,0.8111751350109898
lr_0.0005_bs_64_epochs_30_wd_0.0005_opt_adamw_autoaug,23,0.11992658833927579,0.9997555555555555,0.8537437076568604,0.8132,0.8091851513152054
lr_0.0005_bs_64_epochs_30_wd_0.0005_opt_adamw_autoaug,24,0.11892866796917385,0.9996888888888888,0.8512961725234985,0.8112,0.8070429331708899
lr_0.0005_bs_64_epochs_30_wd_0.0005_opt_adamw_autoaug,25,0.11795550916459825,0.9998,0.8560934988021851,0.8158,0.8128980906899246
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_sgd_autoaug,1,5.221026261138916,0.011177777777777778,4.89866834564209,0.0136,0.004423572243291317
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_sgd_autoaug,2,5.220548900349935,0.010577777777777778,4.902364892578125,0.0134,0.004163637581384666
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_sgd_autoaug,3,5.2199067617628305,0.010955555555555555,4.909764643096924,0.0144,0.004147937619573255
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_sgd_autoaug,4,5.2213487068176265,0.011177777777777778,4.9045934547424315,0.0136,0.004124697349156692
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_sgd_autoaug,5,5.208918421173096,0.010866666666666667,4.906163244628906,0.0136,0.004279392983869089
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_sgd_autoaug,6,5.210194404262967,0.010911111111111111,4.902966510009765,0.0144,0.0044443493066825554
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_sgd_autoaug,7,5.207917023383247,0.012222222222222223,4.903195596313476,0.0142,0.00464137328785014
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_sgd_autoaug,8,5.212020872073703,0.0112,4.907643262481689,0.015,0.004728663837158613
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_sgd_autoaug,9,5.20798249282837,0.012066666666666667,4.898998247528076,0.0142,0.004703182019908474
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_sgd_autoaug,10,5.205451742638482,0.012066666666666667,4.902425231933594,0.0144,0.00466709973694179
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_sgd_autoaug,11,5.214591321055094,0.011155555555555556,4.90592635269165,0.0138,0.00441566831270352
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_sgd_autoaug,12,5.214092486487495,0.0112,4.905047604370117,0.0136,0.004225885763148879
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_sgd_autoaug,13,5.213427774641249,0.011622222222222223,4.90549846572876,0.0138,0.00427010827272046
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_sgd_autoaug,14,5.213935455746121,0.011422222222222222,4.902723390197754,0.0138,0.004233809274337058
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_sgd_autoaug,15,5.21639279446072,0.010444444444444444,4.90240997543335,0.015,0.004886576887466529
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_sgd_autoaug,16,5.210313299136692,0.012088888888888889,4.904981555938721,0.0138,0.004042761950289994
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_sgd_autoaug,17,5.218803289794922,0.011822222222222222,4.899097233581543,0.014,0.004318960149718277
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_sgd_autoaug,18,5.211908025190565,0.011844444444444444,4.902702674102783,0.0136,0.004272746173595927
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_adamw_autoaug,1,4.75252122853597,0.02891111111111111,4.04005076751709,0.1538,0.12011036311475584
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_adamw_autoaug,2,3.543806440819634,0.1935111111111111,2.4176086847305296,0.5024,0.47673466952914206
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_adamw_autoaug,3,2.0812971287197537,0.4852,1.3532908757209778,0.6748,0.6632352281411075
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_adamw_autoaug,4,1.3482572665214538,0.6503333333333333,0.9810251943588257,0.7456,0.7386937590348495
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_adamw_autoaug,5,0.9527092375437418,0.7498666666666667,0.8310936526298522,0.7806,0.7752835672165204
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_adamw_autoaug,6,0.7083330917782253,0.8206444444444444,0.7689914975166321,0.7972,0.7931362914888935
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_adamw_autoaug,7,0.5289890653822157,0.8782666666666666,0.7587606561660767,0.7986,0.7940210303546453
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_adamw_autoaug,8,0.46052226702372234,0.898,0.7532308663845062,0.804,0.7992413312536059
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_adamw_autoaug,9,0.34976961947547064,0.9339555555555555,0.7729603146553039,0.804,0.8003111200204421
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_adamw_autoaug,10,0.2698448274400499,0.9609777777777778,0.7773935353279113,0.8068,0.8038069340178253
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_adamw_autoaug,11,0.22332385741339789,0.9753555555555555,0.8018724759101867,0.8046,0.8013848492153651
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_adamw_autoaug,12,0.18583144727283055,0.9870222222222222,0.8111772195339203,0.8074,0.804190853575962
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_adamw_autoaug,13,0.16429592588212755,0.9929111111111111,0.8266410289287567,0.8112,0.8075209400114433
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_adamw_autoaug,14,0.1504203569730123,0.9963555555555555,0.8578700161933899,0.8048,0.8016175088931738
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_adamw_autoaug,15,0.14264731865988836,0.9974222222222222,0.8614998745918274,0.806,0.802343350890315
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_adamw_autoaug,16,0.13548997389475503,0.9988222222222222,0.8609694769859314,0.807,0.8037709588730273
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_adamw_autoaug,17,0.13211301571528117,0.9989333333333333,0.8629008357524872,0.8102,0.8055125854481221
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_adamw_autoaug,18,0.1292264701101515,0.999,0.8833474653244019,0.8078,0.8040437049153352
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_adamw_autoaug,19,0.12635920317967733,0.9994666666666666,0.8794593727588653,0.8064,0.8020192464913645
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_adamw_autoaug,20,0.12364461390177409,0.9996444444444444,0.8782993083953857,0.8074,0.8037241434396618
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_adamw_autoaug,21,0.1230766904036204,0.9996,0.8945826693534851,0.8036,0.7993230691716381
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_adamw_autoaug,22,0.12181249777475993,0.9997111111111111,0.8900348916053772,0.807,0.8035994087354326
lr_0.0005_bs_64_epochs_30_wd_0.001_opt_adamw_autoaug,23,0.12053278182347615,0.9997111111111111,0.8836612558364868,0.8072,0.8034603554452899
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_sgd_autoaug,1,5.269215357462565,0.009977777777777778,4.957871788024902,0.0122,0.0025331627785218584
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_sgd_autoaug,2,5.266196156650119,0.009644444444444445,4.9624894332885745,0.0122,0.0021941757988041826
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_sgd_autoaug,3,5.2673573711819115,0.010511111111111112,4.967861071777344,0.0122,0.0018937860553515451
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_sgd_autoaug,4,5.256984042188856,0.010377777777777777,4.960649878692627,0.0122,0.002397852556107837
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_sgd_autoaug,5,5.269881407250298,0.010866666666666667,4.969468728637695,0.012,0.002536812504532251
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_sgd_autoaug,6,5.267562216101752,0.010311111111111111,4.969848959350586,0.0122,0.001994655421179784
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_sgd_autoaug,7,5.26228522482978,0.010422222222222222,4.9638955062866215,0.012,0.0024114306630500194
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_sgd_autoaug,8,5.263537668948703,0.012044444444444444,4.971382205200196,0.0124,0.0019288937325331493
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_sgd_autoaug,9,5.2622081264072,0.01071111111111111,4.966908139801025,0.0122,0.0022718403431463774
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_sgd_autoaug,10,5.266147135501438,0.010755555555555556,4.962464673614502,0.0128,0.0026098850956608145
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_sgd_autoaug,11,5.264079768964979,0.010444444444444444,4.96420832901001,0.0124,0.0018740295483037988
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_sgd_autoaug,12,5.26668489795261,0.010911111111111111,4.969254514312744,0.0108,0.0016003072070604155
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_sgd_autoaug,13,5.265127231258816,0.010044444444444444,4.964074613189697,0.0116,0.0024450530435659603
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_sgd_autoaug,14,5.261855338880751,0.010888888888888889,4.9596657501220704,0.0116,0.002096781104798596
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_sgd_autoaug,15,5.267276331498888,0.010666666666666666,4.967228357696533,0.0126,0.002679698485502279
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_sgd_autoaug,16,5.267484100257025,0.0118,4.956654949188232,0.0126,0.0022098295738640444
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_sgd_autoaug,17,5.2587239430745445,0.010666666666666666,4.963607942199707,0.0122,0.001787193817529366
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_sgd_autoaug,18,5.262725093078613,0.010355555555555555,4.964097121429443,0.0112,0.0019249960307073765
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_sgd_autoaug,19,5.261499793921576,0.011533333333333333,4.958952256011963,0.0118,0.0021298365899335946
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_sgd_autoaug,20,5.258686904229058,0.010733333333333333,4.967527074432373,0.0116,0.001924392581860387
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_adamw_autoaug,1,4.768365921783447,0.028622222222222223,4.0224373046875,0.153,0.12346598674950132
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_adamw_autoaug,2,3.5347414687686496,0.19235555555555556,2.361709494018555,0.5082,0.48265129129876116
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_adamw_autoaug,3,2.0637372054206002,0.484,1.3440393971443176,0.679,0.6670167162002433
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_adamw_autoaug,4,1.419636929236518,0.6331555555555556,1.0683701842308044,0.7356,0.7275519971546862
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_adamw_autoaug,5,1.1103338742785984,0.7095777777777778,0.9060292208194732,0.7646,0.7584091534511542
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_adamw_autoaug,6,0.8818670779969957,0.7722444444444444,0.8233456216335296,0.784,0.7790057663099555
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_adamw_autoaug,7,0.7124379804187351,0.8235111111111111,0.7884450924396514,0.7946,0.7891661712522567
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_adamw_autoaug,8,0.5801284966256883,0.8619555555555556,0.7565556612491607,0.802,0.7972615536297373
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_adamw_autoaug,9,0.473233143848843,0.8961111111111111,0.7504456073284149,0.8082,0.8042890312425729
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_adamw_autoaug,10,0.40680742768181694,0.9157555555555555,0.765898900270462,0.8108,0.8066437673764801
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_adamw_autoaug,11,0.3042069947242737,0.9480444444444445,0.7862490073680878,0.8106,0.8066385979917148
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_adamw_autoaug,12,0.23586043265130785,0.9716,0.787359113073349,0.8128,0.8092022122924102
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_adamw_autoaug,13,0.18725872657563952,0.9867555555555556,0.7977250715732574,0.8138,0.8097848259980441
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_adamw_autoaug,14,0.1794401939974891,0.9885777777777778,0.8363945027828217,0.8082,0.8043794558639441
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_adamw_autoaug,15,0.16186114880243938,0.9926444444444444,0.8549995166778565,0.8078,0.8029042455098648
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_adamw_autoaug,16,0.1495676463868883,0.9959333333333333,0.8549177837371826,0.8112,0.806796764751534
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_adamw_autoaug,17,0.1422705455462138,0.9972666666666666,0.8637941477298736,0.8092,0.8048079289895171
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_adamw_autoaug,18,0.1370351860364278,0.9979333333333333,0.894418718624115,0.8032,0.7987352828956102
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_adamw_autoaug,19,0.13266659038331774,0.9986888888888888,0.8882091957092285,0.8086,0.8040663038515042
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_adamw_autoaug,20,0.12980695081551868,0.9988,0.8989824251174927,0.8036,0.7991875086917125
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_adamw_autoaug,21,0.12716919032202825,0.9991333333333333,0.8932814311981201,0.8064,0.8030883037227597
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_adamw_autoaug,22,0.12496989643308852,0.9994,0.9025181843757629,0.8048,0.8001224317593837
lr_0.0005_bs_64_epochs_50_wd_0.0005_opt_adamw_autoaug,23,0.12323401731914944,0.9994444444444445,0.9096367809295655,0.7974,0.7927739413193161
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_sgd_autoaug,1,5.213394023556179,0.00871111111111111,4.900521580505371,0.0088,0.002672705007736134
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_sgd_autoaug,2,5.207744538964166,0.008977777777777777,4.899247830200196,0.0084,0.002539181885678476
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_sgd_autoaug,3,5.214842631954617,0.009466666666666667,4.895388407897949,0.0092,0.003012581770238462
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_sgd_autoaug,4,5.207111145019531,0.008955555555555555,4.898540054321289,0.01,0.0034118458600986418
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_sgd_autoaug,5,5.207533171674941,0.009044444444444445,4.903961085510254,0.009,0.0026415777738386477
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_sgd_autoaug,6,5.206209336090088,0.008533333333333334,4.897611685180664,0.0088,0.002869595398957856
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_sgd_autoaug,7,5.198393591223823,0.009222222222222222,4.8966698051452635,0.0094,0.0030995943725249074
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_sgd_autoaug,8,5.200428594546848,0.009422222222222222,4.901582497406006,0.0092,0.0029860363730185168
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_sgd_autoaug,9,5.206025563134087,0.009022222222222221,4.895211722564698,0.0072,0.0021015659466381005
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_sgd_autoaug,10,5.1983578194512265,0.008288888888888889,4.898682950592041,0.0078,0.0025972081298518425
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_sgd_autoaug,11,5.198921390702989,0.009266666666666666,4.896238481903076,0.0092,0.003048260808476634
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_sgd_autoaug,12,5.203109067281087,0.008733333333333333,4.895016271209717,0.0088,0.0030160347292102737
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_sgd_autoaug,13,5.206780653381347,0.008911111111111111,4.896705493164062,0.0092,0.002828950034083142
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_sgd_autoaug,14,5.2052970004611545,0.008511111111111112,4.895840500640869,0.0098,0.003076267159049685
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_adamw_autoaug,1,4.813379838053385,0.025044444444444446,4.1083520401000975,0.125,0.10210049276879747
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_adamw_autoaug,2,3.223672743352254,0.25637777777777776,1.9000190311431884,0.587,0.5628087415987758
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_adamw_autoaug,3,1.6635677334043715,0.5794,1.0916478271484376,0.727,0.7198135509775193
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_adamw_autoaug,4,1.0619761789957682,0.7237111111111111,0.855543836593628,0.7734,0.7672515688800091
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_adamw_autoaug,5,0.7611092748006185,0.8073333333333333,0.7934239324569702,0.79,0.7845695498509714
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_adamw_autoaug,6,0.5994096821255154,0.8556222222222222,0.7517642992973328,0.8034,0.7986215175229638
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_adamw_autoaug,7,0.4643877579689026,0.8984666666666666,0.7477936541557312,0.8062,0.8018315395483736
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_adamw_autoaug,8,0.37281164762708874,0.9268666666666666,0.7628718528747559,0.806,0.8009221062648538
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_adamw_autoaug,9,0.2906614972538418,0.9537555555555556,0.7665766118049622,0.8084,0.8041260157504497
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_adamw_autoaug,10,0.23086853430006238,0.973,0.7757074129104614,0.8094,0.8053932378647848
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_adamw_autoaug,11,0.19576174418131512,0.9841111111111112,0.8024408523559571,0.8034,0.800005195884677
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_adamw_autoaug,12,0.16839162860446505,0.9910888888888889,0.831286199760437,0.8046,0.8004557943851321
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_adamw_autoaug,13,0.15383812952041626,0.9947777777777778,0.8233361132621765,0.8088,0.8047926815906672
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_adamw_autoaug,14,0.14558631261189778,0.9965111111111111,0.8549688570261001,0.8096,0.8064510254347749
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_adamw_autoaug,15,0.13967605988184612,0.9972888888888889,0.8645444058418273,0.8054,0.8004863566963816
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_adamw_autoaug,16,0.13454092780484095,0.9982,0.8691107180595398,0.809,0.8062783211112132
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_adamw_autoaug,17,0.1280250405523512,0.9992666666666666,0.8541115232467651,0.811,0.8074365131312072
lr_0.0005_bs_64_epochs_50_wd_0.001_opt_adamw_autoaug,18,0.12870642660458884,0.9989555555555556,0.8764351356506348,0.8056,0.8021703986695173
