epoch,train_loss,train_acc,val_loss,val_acc,f1_score
1,5.017773997412788,0.01419999999660916,4.488508070373535,0.0374,0.02611139683128403
2,4.428108524068197,0.05439999998643664,3.733049112701416,0.2314,0.1952890480668773
3,3.4788219180213082,0.20093333330620658,2.5422169002532957,0.4846,0.4489358168359655
4,2.308279964658949,0.4351777777642144,1.605451205444336,0.6406,0.6243414354276144
5,1.5559280718697441,0.602977777709961,1.1576384392738341,0.718,0.708820618484662
6,1.1569260503768921,0.6980666665717231,0.9870572868347168,0.7528,0.7458119854041625
7,0.9790826270103454,0.7473999999457466,0.9249606274604797,0.7628,0.7578756595984859
8,0.8794177527321709,0.7753777777777778,0.8849727040290832,0.77,0.7649571079406905
9,0.7957903029017979,0.7996444444037544,0.8530111484527588,0.7762,0.7716214154294615
10,0.7239364118364122,0.8207777777370877,0.827799224948883,0.7848,0.7792702029267801
11,0.6568638059192233,0.8387111110975477,0.8166782952308654,0.787,0.7822831498358646
12,0.6031172848171658,0.8570222221950955,0.8033094142436982,0.7916,0.7868304933139606
13,0.5567371255980598,0.8706222221815322,0.7944408336639405,0.7916,0.7867842376141856
14,0.5177847696198358,0.8815555554877388,0.7859356760501861,0.7928,0.7886266206629021
15,0.45111511460940046,0.9050666666395399,0.7827526472568512,0.798,0.7946867106208653
16,0.3989025924152798,0.9209111110161675,0.7812295650005341,0.799,0.7949815198608031
17,0.3578982103135851,0.9343555555555556,0.7836594007492066,0.7952,0.7922684908082681
18,0.3214069482644399,0.9484666665852866,0.7868734554767609,0.7996,0.7964917880401983
19,0.2960275533146328,0.9567333332383897,0.7931165205001831,0.797,0.7939088936137888
20,0.27541534921858046,0.9638666665852865,0.7935478587150574,0.8002,0.7968703851068057
21,0.25914562708006966,0.9689333332655166,0.7988098257541657,0.8002,0.7960989281608092
22,0.24487831621699863,0.9733555555148655,0.8051696661949158,0.7984,0.7956728422604986
23,0.23382523855103388,0.9770666665852865,0.8055348412036896,0.799,0.7955195639267366
24,0.22364666588571336,0.9804444443766277,0.8091836920261383,0.798,0.795511459745776
25,0.21923982796139188,0.9821111110432943,0.8111377300739289,0.7992,0.7952182678414281
26,0.2153923962963952,0.9826222222086589,0.8084022705554962,0.7994,0.7964890939725406
27,0.21270017165607877,0.9838666666531033,0.8105791114807129,0.7994,0.796396092374598
28,0.2101972620540195,0.9839333332655166,0.8103187330722809,0.7972,0.7943125813886034
29,0.21094842088752322,0.9841777777777778,0.8091597143173218,0.7994,0.7974158917394747
30,0.20958206318219502,0.9840888888888889,0.8114903523921967,0.799,0.7950594181247652
