epoch,train_loss,train_acc,val_loss,val_acc,f1_score
1,5.012508699713813,0.01739999999915229,4.49810876083374,0.043,0.027256914301867764
2,4.184492370139228,0.08851111110602486,3.2144570812225344,0.3392,0.30427862989270404
3,2.7187205234527587,0.3496666666191949,1.782423127555847,0.608,0.5893943630620901
4,1.6479799595514932,0.5806444444037544,1.175756606388092,0.7066,0.6979563766831071
5,1.1339491289880541,0.70453333331977,0.9390683439254761,0.7584,0.7521416622506522
6,0.8366641676690844,0.7863111111111111,0.8293173421859741,0.783,0.7787451846194163
7,0.6549669786241319,0.8389333333197699,0.7915289756774903,0.7912,0.786014560326289
8,0.5169644498613145,0.8835555554877388,0.7755526329994201,0.7936,0.7898272193891442
9,0.4508210209581587,0.9049777776828342,0.776910986328125,0.7978,0.7935887873362211
10,0.3927812532265981,0.9238222221950955,0.7773352371692658,0.7994,0.7961895744300314
11,0.3410854151831733,0.9415333332926432,0.7785577529668808,0.8012,0.7967871744995854
12,0.2979094771385193,0.9559333333197699,0.781505509519577,0.8048,0.8009747340301449
13,0.25771206691530013,0.9685333332383896,0.7873217726707459,0.8054,0.8021292992238892
14,0.23155391564634112,0.9781555555419922,0.7931893098115921,0.8036,0.8012411983472927
15,0.21908484018643698,0.9806444444173177,0.7995319902420044,0.8014,0.7979179597395748
16,0.20513263196945192,0.9852222221544055,0.8112258771419525,0.7992,0.7955251430823034
17,0.1952640292008718,0.9875111110432944,0.8152048756599426,0.8002,0.7967065533001044
18,0.18785970329708523,0.9898444444444444,0.8178610606908798,0.802,0.79791421710838
19,0.17880854175355698,0.9919111110975477,0.8225800928592681,0.7994,0.7961061598189021
20,0.17568939435217115,0.9925111111111111,0.8265819670200348,0.801,0.797825957201004
21,0.17081230250729454,0.9940444444444444,0.829117141199112,0.7996,0.7966680605625233
22,0.16531682538986206,0.9952888888210721,0.8318994962215424,0.8022,0.7996836680368531
23,0.16189880152013567,0.9957333332655166,0.8388756331443786,0.7988,0.7971261091715194
