epoch,train_loss,train_acc,val_loss,val_acc,f1_score
1,5.221026261138916,0.011177777777777778,4.89866834564209,0.0136,0.004423572243291317
2,5.220548900349935,0.010577777777777778,4.902364892578125,0.0134,0.004163637581384666
3,5.2199067617628305,0.010955555555555555,4.909764643096924,0.0144,0.004147937619573255
4,5.2213487068176265,0.011177777777777778,4.9045934547424315,0.0136,0.004124697349156692
5,5.208918421173096,0.010866666666666667,4.906163244628906,0.0136,0.004279392983869089
6,5.210194404262967,0.010911111111111111,4.902966510009765,0.0144,0.0044443493066825554
7,5.207917023383247,0.012222222222222223,4.903195596313476,0.0142,0.00464137328785014
8,5.212020872073703,0.0112,4.907643262481689,0.015,0.004728663837158613
9,5.20798249282837,0.012066666666666667,4.898998247528076,0.0142,0.004703182019908474
10,5.205451742638482,0.012066666666666667,4.902425231933594,0.0144,0.00466709973694179
11,5.214591321055094,0.011155555555555556,4.90592635269165,0.0138,0.00441566831270352
12,5.214092486487495,0.0112,4.905047604370117,0.0136,0.004225885763148879
13,5.213427774641249,0.011622222222222223,4.90549846572876,0.0138,0.00427010827272046
14,5.213935455746121,0.011422222222222222,4.902723390197754,0.0138,0.004233809274337058
15,5.21639279446072,0.010444444444444444,4.90240997543335,0.015,0.004886576887466529
16,5.210313299136692,0.012088888888888889,4.904981555938721,0.0138,0.004042761950289994
17,5.218803289794922,0.011822222222222222,4.899097233581543,0.014,0.004318960149718277
18,5.211908025190565,0.011844444444444444,4.902702674102783,0.0136,0.004272746173595927
