epoch,train_loss,train_acc,val_loss,val_acc,f1_score
1,5.256675153605143,0.010177777777777779,4.9438072853088375,0.011,0.0020908322971857412
2,5.259562500678168,0.009844444443596733,4.947781210327149,0.0112,0.0017618513609961334
3,5.255763252682156,0.010222222222222223,4.944360311889649,0.0112,0.002111222643012204
4,5.255581194983589,0.009666666665818956,4.947078118133545,0.0112,0.002056201961649148
5,5.255836494530572,0.0089111111102634,4.9441719825744626,0.011,0.0020799095221098337
6,5.250627491166856,0.010022222222222222,4.9415511047363285,0.011,0.0020364606111965998
7,5.259316904873318,0.009866666665818955,4.944977991485596,0.0112,0.002068166907994104
8,5.260216048770481,0.009644444443596734,4.943416526794434,0.0112,0.002370909540144934
9,5.257083431752522,0.009666666665818956,4.944514990997314,0.0112,0.002016240884802562
10,5.250241257561577,0.009288888888888888,4.945030220031739,0.0108,0.0015553440653904161
11,5.259932810465495,0.009044444443596733,4.941346556854248,0.0108,0.0015196476351924284
12,5.252909438578288,0.010422222222222222,4.943571212768554,0.0112,0.0023907995593880982
