epoch,train_loss,train_acc,val_loss,val_acc,f1_score
1,4.428703488922119,0.06471111111111111,3.2272150867462157,0.3316,0.2904337207556913
2,2.376469712278578,0.4190888888888889,1.3281397714614869,0.6778,0.6664387928222445
3,1.253842066107856,0.6730222222222222,0.9064381225585938,0.7602,0.7543117561186549
4,0.8531905161539713,0.7805111111111112,0.816531707572937,0.7824,0.7774696656097013
5,0.7144535669220818,0.8154444444444444,0.7800289988040924,0.7982,0.7944267532217846
6,0.4692378064049615,0.8917555555555555,0.7586025373458862,0.8084,0.8049642614694678
7,0.3184925673590766,0.9412888888888888,0.7635430332660675,0.8126,0.8107724624252135
8,0.21187084121704103,0.9776,0.7754292545080185,0.8146,0.8117968895296017
9,0.17758080517980787,0.9873555555555555,0.8033774226903916,0.8128,0.8091057587049183
10,0.15901882241566975,0.9927111111111111,0.7963850145578384,0.82,0.8166385237083266
11,0.14944952632056344,0.9950222222222223,0.8182351887702942,0.8132,0.8097110671519364
12,0.16905483582814534,0.9890222222222222,0.8836379377126694,0.8012,0.7977863902365037
13,0.1618275806850857,0.9905777777777778,0.9253619455337524,0.7916,0.7881233015563704
14,0.15058085746235317,0.9941111111111111,0.86693249502182,0.8152,0.8111911217064802
15,0.13374224492179024,0.9980444444444444,0.8475017819404602,0.8166,0.8130055944205246
16,0.1283019607808855,0.9989333333333333,0.8442939793109894,0.8226,0.8192748852533573
17,0.1250193951394823,0.9990888888888889,0.8262781770706177,0.8236,0.8202586352619161
18,0.1229230283525255,0.9995111111111111,0.8383260899543762,0.8174,0.8144290213430924
19,0.12169468959172566,0.9992444444444445,0.8398364393234253,0.8178,0.8144682079106595
20,0.11965395463307699,0.9994888888888889,0.828760488319397,0.8268,0.8238541207688174
21,0.11799722373750475,0.9994888888888889,0.8340108227610588,0.82,0.8172506519608261
22,0.11660840987099541,0.9995333333333334,0.8398574094295501,0.8216,0.8178919744866958
23,0.11553019540574816,0.9997111111111111,0.8288985511064529,0.8204,0.816465502082006
24,0.11318747337129381,0.9997777777777778,0.8257920989751816,0.822,0.8181506164100593
25,0.11196856587727864,0.9998,0.8308730240106582,0.82,0.8163919399584707
26,0.11129077105522156,0.9997111111111111,0.8249948222756386,0.8216,0.8183819690715738
27,0.11088969021373325,0.9998,0.8393794923782348,0.8252,0.8220083006484356
28,0.11023913118309445,0.9998222222222222,0.8519680401802063,0.821,0.8172000538117011
29,0.11002055166032579,0.9998,0.8375167803406716,0.8232,0.8202284873849315
30,0.10932826481925116,0.9997555555555555,0.8419167825460434,0.8274,0.8241090930585929
31,0.1092219727145301,0.9997111111111111,0.8480130739927292,0.823,0.8192300782261971
32,0.10891936882866754,0.9998,0.8455366363763809,0.8222,0.8195687724757602
33,0.10860040262010362,0.9997777777777778,0.8459948722004891,0.8204,0.8169146057034586
34,0.10825964372952779,0.9997555555555555,0.8459990278482438,0.8234,0.820154588990446
35,0.1081202124675115,0.9997777777777778,0.8439597175955772,0.8232,0.8198907150221286
36,0.10789646479818556,0.9997333333333334,0.8574371738672256,0.82,0.8166237299484058
37,0.10760984627935621,0.9998222222222222,0.8583970461845398,0.8212,0.81786741951317
38,0.10760693900320265,0.9998222222222222,0.8508767921209335,0.824,0.8209887502374871
39,0.10735946397251553,0.9998666666666667,0.8575836431145668,0.8224,0.8190000877019079
40,0.10738976039356656,0.9998666666666667,0.8590505329608917,0.8248,0.8222060051472765
