epoch,train_loss,train_acc,val_loss,val_acc,f1_score
1,5.279492989603678,0.008755555555555556,4.9691495491027835,0.0084,0.004094986632473609
2,5.279003388553195,0.00859999999915229,4.968940740203857,0.0082,0.00392358309982409
3,5.285503324211969,0.008755555555555556,4.96747791595459,0.0084,0.0034594689432671387
4,5.288338590410021,0.008822222220526801,4.9689041511535645,0.008,0.0032711014781819127
5,5.273310154554579,0.008644444442749024,4.970668431854248,0.0096,0.0041197549589587
6,5.282676371765136,0.009088888888041179,4.969634731292724,0.0088,0.0035657484144424032
7,5.278045582156711,0.008911111111111111,4.969064331817627,0.0092,0.004155801344952903
8,5.283356660970052,0.008133333332485622,4.9696992408752445,0.0082,0.003340658157448672
9,5.274406065029568,0.009377777776082357,4.968164669799805,0.0078,0.0032718963745854736
10,5.281083594512939,0.00859999999830458,4.967338788604736,0.0084,0.003681269879013377
11,5.281977979871962,0.008155555555555555,4.970259498596191,0.0084,0.0033178378045688696
12,5.282100257703993,0.008399999999152289,4.967944403839112,0.0084,0.0036442481853832553
13,5.277666708289252,0.008533333332485623,4.969413143157959,0.0078,0.003354140320395973
14,5.278052923160129,0.009533333332485622,4.96836364364624,0.0088,0.004036302130648218
15,5.281480252668593,0.00842222222137451,4.969348680877686,0.0084,0.003293261455911655
