epoch,train_loss,train_acc,val_loss,val_acc,f1_score
1,5.217930302683512,0.010222222222222223,4.918722064971924,0.01,0.0021327190038983534
2,5.2184490784539115,0.010533333333333334,4.914618300628662,0.0096,0.0018326925203674149
3,5.222104173278809,0.009755555555555556,4.916568292236328,0.0108,0.002520933832649454
4,5.219286486816406,0.009977777777777778,4.911098682403565,0.0102,0.002166151810580154
5,5.215230727895101,0.010088888888888889,4.915603145599365,0.01,0.0022644243326749884
6,5.214163673400879,0.010088888888888889,4.910870970153809,0.0098,0.0018197013087178253
7,5.215588240644667,0.010333333333333333,4.909929804992676,0.0098,0.001855438195386013
8,5.2138042787339955,0.009977777777777778,4.908899430084229,0.0104,0.002333075973222307
9,5.22396668870714,0.009866666666666666,4.908069511413574,0.01,0.0017145812718070508
10,5.214345827314589,0.010155555555555555,4.905015631103516,0.0098,0.001729506485411177
11,5.212300401560466,0.009711111111111111,4.914741097259522,0.0102,0.0023346742713137667
12,5.216336635504828,0.009844444444444444,4.909472959136963,0.0104,0.0019018397233949477
13,5.213227503034804,0.0092,4.908784450531006,0.0102,0.0021221917359292336
