epoch,train_loss,train_acc,val_loss,val_acc,f1_score
1,5.2449617668151856,0.010266666666666667,4.9205273864746095,0.0092,0.0035312466734075325
2,5.243692750634088,0.009466666666666667,4.919329331207275,0.0094,0.0034758402026772105
3,5.235002894592285,0.009555555555555555,4.919049710845948,0.0098,0.0037386322750142865
4,5.236087282816569,0.010311111111111111,4.9099661712646485,0.0092,0.003211812005199673
5,5.2360169932047524,0.010244444444444445,4.920338177490234,0.0096,0.0033827629957390326
6,5.245874741109212,0.009333333333333334,4.912650075531006,0.0094,0.0034138350943429337
7,5.232158331722683,0.0102,4.915798757171631,0.0102,0.003420534255360501
8,5.241847764333089,0.009955555555555556,4.907161832427978,0.0098,0.003536099334781945
9,5.240050721740722,0.010044444444444444,4.907267259216309,0.0092,0.0033661993264748388
10,5.239287705569797,0.010511111111111112,4.91665285949707,0.0096,0.0036649994123919426
11,5.233501224856907,0.009422222222222222,4.910945655822754,0.009,0.003107630141701464
12,5.241350710890028,0.010088888888888889,4.912673086547851,0.0088,0.003719345749080317
13,5.230478245713976,0.010244444444444445,4.918622086334229,0.0098,0.0034834033091348526
14,5.239864288923475,0.01,4.909857608032227,0.0098,0.003439839121226965
15,5.2364895262824165,0.009666666666666667,4.911802616882325,0.0086,0.0033054108016244894
16,5.236006804233127,0.009888888888888888,4.910392130279541,0.0096,0.003624992978442789
17,5.238173280758328,0.009488888888888889,4.90201950302124,0.0086,0.0032043696853173726
