epoch,train_loss,train_acc,val_loss,val_acc,f1_score
1,4.813379838053385,0.025044444444444446,4.1083520401000975,0.125,0.10210049276879747
2,3.223672743352254,0.25637777777777776,1.9000190311431884,0.587,0.5628087415987758
3,1.6635677334043715,0.5794,1.0916478271484376,0.727,0.7198135509775193
4,1.0619761789957682,0.7237111111111111,0.855543836593628,0.7734,0.7672515688800091
5,0.7611092748006185,0.8073333333333333,0.7934239324569702,0.79,0.7845695498509714
6,0.5994096821255154,0.8556222222222222,0.7517642992973328,0.8034,0.7986215175229638
7,0.4643877579689026,0.8984666666666666,0.7477936541557312,0.8062,0.8018315395483736
8,0.37281164762708874,0.9268666666666666,0.7628718528747559,0.806,0.8009221062648538
9,0.2906614972538418,0.9537555555555556,0.7665766118049622,0.8084,0.8041260157504497
10,0.23086853430006238,0.973,0.7757074129104614,0.8094,0.8053932378647848
11,0.19576174418131512,0.9841111111111112,0.8024408523559571,0.8034,0.800005195884677
12,0.16839162860446505,0.9910888888888889,0.831286199760437,0.8046,0.8004557943851321
13,0.15383812952041626,0.9947777777777778,0.8233361132621765,0.8088,0.8047926815906672
14,0.14558631261189778,0.9965111111111111,0.8549688570261001,0.8096,0.8064510254347749
15,0.13967605988184612,0.9972888888888889,0.8645444058418273,0.8054,0.8004863566963816
16,0.13454092780484095,0.9982,0.8691107180595398,0.809,0.8062783211112132
17,0.1280250405523512,0.9992666666666666,0.8541115232467651,0.811,0.8074365131312072
18,0.12870642660458884,0.9989555555555556,0.8764351356506348,0.8056,0.8021703986695173
19,0.12689648402531942,0.9989777777777777,0.8660419443130493,0.8118,0.8083154549340038
20,0.12430178034040663,0.9993111111111111,0.8676453276634216,0.8118,0.807715752755627
21,0.12200339101420508,0.9994666666666666,0.8752760149478912,0.8118,0.8084803345550607
22,0.1211251833597819,0.9995333333333334,0.8627498805522918,0.813,0.8100003014839794
23,0.11944041764471267,0.9996888888888888,0.8686810361862183,0.811,0.8071306199470206
24,0.11703756199147966,0.9998,0.8733602625370026,0.8108,0.8069954346913261
25,0.11620570200814141,0.9996888888888888,0.8595839423179626,0.816,0.8128905698747367
26,0.11492023923132155,0.9997777777777778,0.8703484167098999,0.8152,0.8113819020225702
27,0.11406754683388604,0.9997777777777778,0.8644597947120667,0.8124,0.8085426199793467
28,0.11412866696251764,0.9997777777777778,0.8625756315231323,0.8132,0.8099851219772013
29,0.11351233936415778,0.9996888888888888,0.8826280727386474,0.8096,0.8066354411418949
30,0.11294715581470066,0.9998,0.874060762310028,0.8108,0.8079388404390889
31,0.11252992392645941,0.9998222222222222,0.8719497280120849,0.814,0.8109208717255671
32,0.11231747607125177,0.9997111111111111,0.8743675956726075,0.811,0.8075042632035051
33,0.11249024410777622,0.9997777777777778,0.8879273782730103,0.8118,0.808258295942693
34,0.1121859315501319,0.9997111111111111,0.8926369931221009,0.8088,0.8054976626545137
35,0.1115234973165724,0.9998222222222222,0.888523419380188,0.8102,0.8066664241829031
