epoch,train_loss,train_acc,val_loss,val_acc,f1_score
1,4.397107393476698,0.07013333333333334,3.1847346866607666,0.3432,0.3086913545806845
2,2.340595738559299,0.4295333333333333,1.3070557815551758,0.6868,0.6752282502171418
3,1.2373152556949192,0.6782666666666667,0.873289692735672,0.7712,0.7642286284847709
4,0.8486343364609612,0.7786222222222222,0.7884503068447113,0.7922,0.7856480010951568
5,0.5920959412574768,0.8523777777777778,0.7525820600509644,0.808,0.8046714489765807
6,0.4039739880349901,0.9137333333333333,0.7329541028022766,0.8196,0.8150973734871539
7,0.2579140186627706,0.9622222222222222,0.7578755843639374,0.816,0.8130263628275272
8,0.20750813688702052,0.9790222222222222,0.7702832792997361,0.8212,0.8195792458573967
9,0.21293462535540264,0.9755555555555555,0.8238434261322022,0.8104,0.8080734784823218
10,0.18806622701221043,0.9834666666666667,0.8596919360876083,0.8076,0.8047380237660375
11,0.16768099281522963,0.9894,0.8346266859531403,0.82,0.817102143931318
12,0.14276734422047932,0.997,0.825557520866394,0.818,0.8146543020631059
13,0.13673979956309001,0.9977111111111111,0.8447431084156036,0.817,0.8132326381311937
14,0.13201233628590903,0.9986,0.8234407787322998,0.8196,0.8159220161707397
15,0.12518257659276327,0.9995333333333334,0.817522217464447,0.8216,0.8176089548223789
16,0.12286405483881632,0.9996666666666667,0.8084790505409241,0.8238,0.8199625962236118
17,0.12059214840465121,0.9995777777777778,0.8174531366348267,0.8196,0.8158889981268368
18,0.11945169655746884,0.9996888888888888,0.8158183837413788,0.8254,0.8223597140577877
19,0.11858832330703735,0.9996444444444444,0.8265436344146728,0.8208,0.8172443678727991
20,0.12032297526465521,0.9994666666666666,0.8389817251205445,0.822,0.818632966140445
21,0.12599247867796157,0.9984444444444445,0.856924011850357,0.8132,0.8096863494637293
22,0.1234796529981825,0.9991111111111111,0.8533322739124298,0.818,0.8149279612901953
23,0.12105055578549703,0.9991333333333333,0.8513330760478973,0.815,0.8118932072980882
24,0.11588649488555061,0.9997333333333334,0.8329254539966583,0.8196,0.8159432738557888
25,0.11684844466580285,0.9994,0.8517443269729614,0.8202,0.8178460257693235
26,0.11575589005682203,0.9995111111111111,0.8517063298225402,0.8178,0.814046372186563
27,0.11454644604788886,0.9996222222222222,0.837320806646347,0.8234,0.8191616004134774
28,0.11199599387380813,0.9996666666666667,0.8204510770797729,0.8268,0.8226360909986131
29,0.1110488572438558,0.9997333333333334,0.8315337672233581,0.8242,0.8211603572506142
30,0.1102665286567476,0.9997333333333334,0.8322240736484527,0.8242,0.8199864694946848
31,0.10929463635020786,0.9997777777777778,0.8420457921981811,0.8228,0.8194453329035309
32,0.1087464984787835,0.9997777777777778,0.8335633158683777,0.825,0.8212894552518396
33,0.10836174874305725,0.9997777777777778,0.8425698220014572,0.82,0.8164065948628568
34,0.10802413039737277,0.9998222222222222,0.8406049160957336,0.8174,0.814277761781185
35,0.10781083234151205,0.9998222222222222,0.8347362740039825,0.8272,0.8234119815178158
36,0.10760940515200297,0.9998,0.8449582186698914,0.8226,0.8191060436687287
37,0.1075204947842492,0.9998666666666667,0.8494047683477401,0.8228,0.8196149851457507
38,0.1074937686920166,0.9998222222222222,0.847662462234497,0.8222,0.818639319826045
39,0.10752987710105048,0.9998666666666667,0.8494347105979919,0.8214,0.8183863676176999
40,0.10750870099597507,0.9998,0.8466955410003663,0.8228,0.8189522177187782
41,0.10739865157339308,0.9997777777777778,0.8459137204170227,0.824,0.8203200343539517
42,0.10730978013674418,0.9997777777777778,0.846583484172821,0.824,0.8202223946113973
43,0.10710837329758538,0.9998666666666667,0.8454866116046905,0.8226,0.8196657026881496
44,0.10710627642207675,0.9998,0.8517474190950394,0.8208,0.817071621546834
45,0.10702829807069567,0.9998222222222222,0.8478260959863663,0.8222,0.8187052129639028
