epoch,train_loss,train_acc,val_loss,val_acc,f1_score
1,5.2759169381035695,0.008977777777777777,4.95557706451416,0.01,0.0031802576409371073
2,5.2712791047838,0.0092,4.955009173583984,0.0098,0.003151839594864699
3,5.263750847880045,0.008755555555555556,4.954924234771728,0.0096,0.0030283557634697977
4,5.273511225975884,0.009688888888041178,4.954648540496827,0.0104,0.003277448014480112
5,5.27486974834866,0.008955555554707844,4.9544692207336425,0.0096,0.002982928693474314
6,5.270711640675863,0.009044444443596733,4.951785854339599,0.0098,0.0032586628701578957
7,5.2688009792751735,0.009133333331637912,4.954345958709717,0.01,0.0031260663921642826
8,5.273247896915012,0.008888888888888889,4.950360710144043,0.0094,0.0030431679672167605
9,5.267284551832411,0.0096,4.952918519592285,0.0096,0.0029800753342512165
10,5.2687361820644805,0.009266666666666666,4.953968280029297,0.0096,0.0031252004033577247
11,5.275865716722277,0.0085111111102634,4.951332115936279,0.01,0.0031950639235641554
12,5.270130857340495,0.010288888888888889,4.952913360595703,0.0096,0.003143626943231468
13,5.2705676979912655,0.008688888888041178,4.951993289947509,0.0096,0.0030001576975205563
14,5.270601862589518,0.009377777776930067,4.948770008850097,0.0098,0.0030946175789323847
