epoch,train_loss,train_acc,val_loss,val_acc,f1_score
1,5.269215357462565,0.009977777777777778,4.957871788024902,0.0122,0.0025331627785218584
2,5.266196156650119,0.009644444444444445,4.9624894332885745,0.0122,0.0021941757988041826
3,5.2673573711819115,0.010511111111111112,4.967861071777344,0.0122,0.0018937860553515451
4,5.256984042188856,0.010377777777777777,4.960649878692627,0.0122,0.002397852556107837
5,5.269881407250298,0.010866666666666667,4.969468728637695,0.012,0.002536812504532251
6,5.267562216101752,0.010311111111111111,4.969848959350586,0.0122,0.001994655421179784
7,5.26228522482978,0.010422222222222222,4.9638955062866215,0.012,0.0024114306630500194
8,5.263537668948703,0.012044444444444444,4.971382205200196,0.0124,0.0019288937325331493
9,5.2622081264072,0.01071111111111111,4.966908139801025,0.0122,0.0022718403431463774
10,5.266147135501438,0.010755555555555556,4.962464673614502,0.0128,0.0026098850956608145
11,5.264079768964979,0.010444444444444444,4.96420832901001,0.0124,0.0018740295483037988
12,5.26668489795261,0.010911111111111111,4.969254514312744,0.0108,0.0016003072070604155
13,5.265127231258816,0.010044444444444444,4.964074613189697,0.0116,0.0024450530435659603
14,5.261855338880751,0.010888888888888889,4.9596657501220704,0.0116,0.002096781104798596
15,5.267276331498888,0.010666666666666666,4.967228357696533,0.0126,0.002679698485502279
16,5.267484100257025,0.0118,4.956654949188232,0.0126,0.0022098295738640444
17,5.2587239430745445,0.010666666666666666,4.963607942199707,0.0122,0.001787193817529366
18,5.262725093078613,0.010355555555555555,4.964097121429443,0.0112,0.0019249960307073765
19,5.261499793921576,0.011533333333333333,4.958952256011963,0.0118,0.0021298365899335946
20,5.258686904229058,0.010733333333333333,4.967527074432373,0.0116,0.001924392581860387
