label,epoch,train_loss,train_acc
lr_01,1,3.213420516077677,0.231
lr_01,2,2.0603348513921103,0.4472888888549805
lr_01,3,1.5845259156968858,0.5616888888549805
lr_01,4,1.262061226717631,0.6387333333129883
lr_01,5,1.0091213575998943,0.7066222221679688
lr_01,6,0.8020864531411065,0.7617333332655165
lr_01,7,0.6342566082530552,0.8078
lr_01,8,0.516107195631663,0.8415999999321833
lr_01,9,0.41409739904403686,0.872111111070421
lr_01,10,0.3291495987680223,0.8978888887803819
lr_01,11,0.24657881107330323,0.9235111110297309
lr_01,12,0.20144283559587267,0.9358888887803819
lr_01,13,0.1789409008608924,0.9479333333062067
lr_01,14,0.12904315712187026,0.9596222221272785
lr_01,15,0.09465078282356262,0.9710444443630644
lr_005,1,2.6341596231248645,0.33593333329264324
lr_005,2,1.709274877187941,0.5248222221679687
lr_005,3,1.3271581351810031,0.6151333332858615
lr_005,4,1.036872613483005,0.6946666666463216
lr_005,5,0.7913761084768507,0.7592888888210721
lr_005,6,0.6179022661421034,0.8083777776828341
lr_005,7,0.4575437156041463,0.854844444390191
lr_005,8,0.3295595114601983,0.8950444443630643
lr_005,9,0.25576249599456785,0.9189999999186199
lr_005,10,0.2009457867410448,0.9355333332926433
lr_005,11,0.1464580548180474,0.952911111070421
lr_005,12,0.11674088476366468,0.9636222221544054
lr_005,13,0.08286443341639307,0.9733999999864367
lr_001,1,2.72021862932841,0.31128888885498046
lr_001,2,1.8245420543034871,0.49051111109076606
lr_001,3,1.5082642867194282,0.5674222221544054
lr_001,4,1.2884779600991143,0.6230444444173178
lr_001,5,1.1125731850518121,0.6691555555691189
lr_001,6,0.9615128920237224,0.7070666666124131
lr_001,7,0.8245543633460999,0.7465555554877388
lr_001,8,0.7063521093792385,0.7789555554877388
lr_001,9,0.5960711898909675,0.8120222221408421
lr_001,10,0.49514966208140054,0.8421555555284288
lr_001,11,0.4065731141779158,0.8689111110432943
lr_001,12,0.33349755601882936,0.892711111029731
lr_001,13,0.2774500972641839,0.908244444390191
lr_001,14,0.21628133335113525,0.9300444443630643
lr_001,15,0.17201032786369325,0.9439777776692708
lr_001,16,0.1431087330420812,0.952399999891493
