label,epoch,train_loss,train_acc
pretrained,1,2.7179767524719236,0.31437777777777776
pretrained,2,1.8086762226952446,0.49164444441053606
pretrained,3,1.493760462527805,0.5711555555284289
pretrained,4,1.2723774199167888,0.624777777750651
pretrained,5,1.1017127619213527,0.6678666665717231
pretrained,6,0.948939454905192,0.714111111070421
pretrained,7,0.8086130788273281,0.7515111111111111
pretrained,8,0.6902818317625258,0.7847555554741754
pretrained,9,0.5822085544904073,0.8149111110026042
pretrained,10,0.4875280506981744,0.8435999999321833
pretrained,11,0.3995164280626509,0.8704444443359375
pretrained,12,0.3320828119913737,0.8925111111111111
pretrained,13,0.2679290121290419,0.9122666666124133
pretrained,14,0.2152752755933338,0.9291333332926432
pretrained,15,0.17594017914666069,0.9424666666395399
pretrained,16,0.1390747370229827,0.9551555555419922
pretrained,17,0.11043348565366533,0.9628444443766276
pretrained_not,1,4.604238990698921,0.010555555555555556
pretrained_not,2,4.598058119625516,0.0112
pretrained_not,3,4.525484566073947,0.011377777776930068
pretrained_not,4,4.481282249874539,0.016666666664971245
pretrained_not,5,4.450882101016575,0.02079999999915229
pretrained_not,6,4.398052524058024,0.027155555553012425
pretrained_not,7,4.3243996584574385,0.03606666666497125
pretrained_not,8,4.133231585142347,0.05735555554877387
pretrained_not,9,3.9700187442355688,0.08015555554877386
pretrained_not,10,3.871307594129774,0.09411111111111112
pretrained_not,11,3.77576878712972,0.10851111111111111
pretrained_not,12,3.695129589038425,0.12322222221544055
pretrained_not,13,3.6062540803697374,0.13882222221374513
pretrained_not,14,3.521686076015896,0.15313333332655166
pretrained_not,15,3.435833434126112,0.170666666659885
pretrained_not,16,3.337869625600179,0.1859333333299425
pretrained_not,17,3.266382396697998,0.20031111110263403
pretrained_not,18,3.1877296457926434,0.21659999998643664
pretrained_not,19,3.1101981501261395,0.23086666665649416
pretrained_not,20,3.0322786868625218,0.2448222221883138
pretrained_not,21,2.9530129275427925,0.2601111110839844
pretrained_not,22,2.892210561158922,0.2698888888888889
pretrained_not,23,2.8177423233879937,0.28404444443766275
pretrained_not,24,2.739868068737454,0.3016222221883138
pretrained_not,25,2.6659265002356634,0.31591111107720266
pretrained_not,26,2.5910471158769397,0.3310444444240994
pretrained_not,27,2.5203322287665473,0.3446222222120497
pretrained_not,28,2.433049660703871,0.36262222220865886
pretrained_not,29,2.351541024441189,0.3811777777370877
pretrained_not,30,2.268556551276313,0.39988888884141705
pretrained_not,31,2.169969510735406,0.42077777776421443
pretrained_not,32,2.0799578662024603,0.44048888887532556
pretrained_not,33,1.9898628521389432,0.4581999999457465
pretrained_not,34,1.8821082244025336,0.48253333329942494
pretrained_not,35,1.765209714486864,0.5086666666124132
pretrained_not,36,1.657651606157091,0.5333111111111111
pretrained_not,37,1.5414760472403632,0.5603111110975477
pretrained_not,38,1.418824910375807,0.5909555554945204
pretrained_not,39,1.308371573808458,0.6169777777099609
