label,epoch,train_loss,train_acc
wd_0,1,2.7429089658101398,0.30366666664632164
wd_0,2,1.834640011935764,0.4853333332926433
wd_0,3,1.518250730366177,0.5650222221883139
wd_0,4,1.2981378797743055,0.6170888887939453
wd_0,5,1.1091986319859823,0.6680444443495008
wd_0,6,0.9706401109907362,0.7050666665581597
wd_0,7,0.8319438135147095,0.7421111111111112
wd_0,8,0.7053826697985331,0.7792222222222223
wd_0,9,0.5956300262239245,0.8125333332248263
wd_0,10,0.5003846728006999,0.8403777777777778
wd_0,11,0.40685155232747394,0.8691111111111111
wd_0,12,0.34150951811207664,0.8899333332383896
wd_0,13,0.27327049898571437,0.9109999999186199
wd_0,14,0.21712242516941493,0.9289111110161674
wd_0,15,0.17455276809268527,0.9424222221815322
wd_0,16,0.14433061559730107,0.9529555555419922
wd_5e4,1,2.698187476624383,0.3146666666191949
wd_5e4,2,1.812960786204868,0.4914444444173177
wd_5e4,3,1.5105425619337294,0.5670444444376628
wd_5e4,4,1.2863086711247762,0.6222222221679687
wd_5e4,5,1.1111666177537707,0.6649555555148655
wd_5e4,6,0.9606393575774299,0.709155555501302
wd_5e4,7,0.8314133374108209,0.7453777777642144
wd_5e4,8,0.7086804522302416,0.7797555554470486
wd_5e4,9,0.6062360153092279,0.8077555555148654
wd_5e4,10,0.5030298957771725,0.8400888888888889
wd_5e4,11,0.4195789300918579,0.8659555554877387
wd_5e4,12,0.3502232963350084,0.8871999999321832
wd_5e4,13,0.28372348941167197,0.9075999999864366
wd_5e4,14,0.22554456782605914,0.9258666665852865
wd_5e4,15,0.18909453701178233,0.9391999999593099
wd_5e4,16,0.14481811816427442,0.9535999999864366
wd_1e4,1,2.710880776892768,0.3138222222222222
wd_1e4,2,1.82160369398329,0.49024444443766274
wd_1e4,3,1.5054567913267347,0.5677111110636393
wd_1e4,4,1.2879833015653823,0.621444444390191
wd_1e4,5,1.1076548901345995,0.6685777777777778
wd_1e4,6,0.952338353559706,0.7110666665988498
wd_1e4,7,0.8200491825315688,0.7484222222086588
wd_1e4,8,0.7024392132017347,0.7809555554741754
wd_1e4,9,0.5922239407115513,0.8120666665581596
wd_1e4,10,0.49212763112386065,0.8423333332383897
wd_1e4,11,0.4031439086596171,0.8689999999728732
wd_1e4,12,0.3345288896666633,0.8908222222086589
wd_1e4,13,0.27069191029866535,0.9111333332926432
wd_1e4,14,0.21884855914645726,0.9277333333197699
wd_1e4,15,0.1726805955145094,0.9447777777370877
wd_1e3,1,2.725524327935113,0.30913333328586157
wd_1e3,2,1.8246469753689236,0.4887555555691189
wd_1e3,3,1.504725486840142,0.5661111110772027
wd_1e3,4,1.286812593989902,0.6201333332383898
wd_1e3,5,1.1175459806230332,0.666088888821072
wd_1e3,6,0.9661527220831977,0.7067777777235242
wd_1e3,7,0.8352681165589226,0.7440222221679688
wd_1e3,8,0.7149892074161106,0.7774666666531033
wd_1e3,9,0.6095825937483046,0.8083999999050564
wd_1e3,10,0.5099954592598809,0.8375111110568577
wd_1e3,11,0.4325061545372009,0.8631999999050564
wd_1e3,12,0.35420365001890397,0.8859555555284289
wd_1e3,13,0.2857252410729726,0.9070444443359374
wd_1e3,14,0.23650670869615342,0.9231555554606119
wd_1e3,15,0.19152074317799675,0.9386444444308811
wd_1e3,16,0.15259662614398534,0.9509999999050563
