label,epoch,train_loss,train_acc
sched_cosine,1,3.437711052407159,0.23011111108398435
sched_cosine,2,2.1290235738754273,0.4501333332858615
sched_cosine,3,1.6587596161736382,0.5518888888888889
sched_cosine,4,1.356484188715617,0.6240666666259767
sched_cosine,5,1.1221884772724575,0.6830444444444445
sched_cosine,6,0.9245331752353244,0.7408666666531033
sched_cosine,7,0.7531532788064744,0.7916222221679688
sched_cosine,8,0.6024231362024943,0.8406888888617622
sched_cosine,9,0.4724983376344045,0.879444444390191
sched_cosine,10,0.3671057594034407,0.9133555555148655
sched_cosine,11,0.2837672407892015,0.9380666665852866
sched_cosine,12,0.22115594227049085,0.9559333332926433
sched_cosine,13,0.17188001922501459,0.9695555554470485
sched_cosine,14,0.13422543666097853,0.9787333332655166
sched_cosine,15,0.11059737191730075,0.9844666665852866
sched_cosine,16,0.09074202186001672,0.9881111110297309
sched_cosine,17,0.07293440016773012,0.9920666665988499
sched_step,1,3.4826188611772326,0.22111111108398437
sched_step,2,2.1562127072228328,0.44484444442409943
sched_step,3,1.6684154225243462,0.5474666666191949
sched_step,4,1.3694900832070245,0.6199333333129883
sched_step,5,1.1360787862565782,0.6797555555148654
sched_step,6,0.9330205917358398,0.7374444444173177
sched_step,7,0.7537562582333882,0.7923333333062066
sched_step,8,0.6033457732942369,0.837644444430881
sched_step,9,0.48087191756036546,0.873844444390191
sched_step,10,0.37333368191189237,0.9075555555013022
sched_step,11,0.2863350905842251,0.9356888888753255
sched_step,12,0.2163179489877489,0.9573555554877388
sched_step,13,0.16874590807755788,0.9697555554741755
sched_step,14,0.13221052271260156,0.9790222221272786
sched_step,15,0.10969303418795268,0.9844222221137152
sched_step,16,0.08484496246178945,0.9894444443766277
sched_plateau,1,3.462664728969998,0.22108888887871636
sched_plateau,2,2.1537492459403142,0.44255555552164716
sched_plateau,3,1.6721922919591268,0.5474222221883138
sched_plateau,4,1.3732364692899917,0.6187777777574327
sched_plateau,5,1.1353438439687094,0.6826444444173178
sched_plateau,6,0.9327641448126899,0.7364888888617622
sched_plateau,7,0.7567887571970622,0.7912666666531033
sched_plateau,8,0.6033220079633924,0.8370444444173177
sched_plateau,9,0.4763159514533149,0.8766888888753255
sched_plateau,10,0.37140910222795276,0.9105777776692707
sched_plateau,11,0.28069945974349975,0.9373999999186199
sched_plateau,12,0.21762644950548807,0.9562444444173177
sched_plateau,13,0.16686192355685764,0.9693111110975478
sched_plateau,14,0.12894015171262954,0.9791333333197699
sched_plateau,15,0.10475465797848171,0.9846666666124132
sched_plateau,16,0.08637253596782685,0.9882222221272786
