label,epoch,train_loss,train_acc
bs_128,1,2.5021617947472468,0.36419999998643665
bs_128,2,1.5958140326817831,0.5521111110500759
bs_128,3,1.2347353555679321,0.6416222222086588
bs_128,4,0.9954151941087511,0.7024888888685439
bs_128,5,0.7790117266760932,0.7619333332926432
bs_128,6,0.6114641949335734,0.8077999999728733
bs_128,7,0.471422314898173,0.8495111110026041
bs_128,8,0.3806189814461602,0.8771333333333333
bs_128,9,0.26109471276601154,0.9148
bs_128,10,0.1821567364083396,0.9419333332926433
bs_128,11,0.1236450449625651,0.96226666663954
bs_128,12,0.08802625960773892,0.9745555554877388
bs_64,1,2.79875259475708,0.31233333333333335
bs_64,2,1.93581990008884,0.4812444444444444
bs_64,3,1.5925216192245484,0.5571111111111111
bs_64,4,1.3573089686923556,0.6105333333333334
bs_64,5,1.1896725854237875,0.6524666666666666
bs_64,6,1.0093833041297064,0.6980666666666666
bs_64,7,0.867804444079929,0.7365333333333334
bs_64,8,0.7431292819552952,0.7702888888888889
bs_64,9,0.6122254552205404,0.8050888888888889
bs_64,10,0.5293389482710097,0.8328888888888889
bs_64,11,0.4599178888320923,0.8505333333333334
bs_64,12,0.33790885026719836,0.8901111111111111
bs_64,13,0.24765908168686762,0.9199777777777778
bs_64,14,0.20516616254382664,0.9330444444444445
bs_64,15,0.2178484296268887,0.9292888888888889
bs_64,16,0.15343223538663653,0.9515111111111111
bs_32,1,4.259530603451199,0.08653333333333334
bs_32,2,3.630265432739258,0.14344444444444446
bs_32,3,3.3799297288682726,0.18222222222222223
bs_32,4,3.201807939698961,0.21322222222222223
bs_32,5,2.944243072933621,0.26095555555555555
bs_32,6,2.793251256306966,0.29131111111111113
bs_32,7,2.641729624303182,0.3208666666666667
bs_32,8,2.565333264456855,0.3343555555555556
bs_32,9,2.4216907560984295,0.3659777777777778
bs_32,10,2.3129493640475802,0.3881777777777778
bs_32,11,2.2404390818277995,0.40428888888888886
bs_32,12,2.2862970157199434,0.39393333333333336
bs_32,13,2.286218240568373,0.3957777777777778
bs_32,14,2.3059001881281533,0.3931777777777778
bs_32,15,2.0627848397360906,0.4421333333333333
bs_32,16,2.1667571450975207,0.4194888888888889
bs_32,17,1.9489063821580674,0.4690666666666667
bs_32,18,1.8156367010964287,0.49646666666666667
bs_32,19,1.7069371375613742,0.5234888888888889
bs_32,20,1.5997967502170138,0.5480444444444444
bs_32,21,1.4312359701156616,0.5887333333333333
bs_32,22,1.318457518725925,0.6160666666666667
bs_32,23,1.2081733736673992,0.6430666666666667
bs_32,24,1.0668543577194214,0.6813777777777777
bs_32,25,0.9350493055343628,0.7173777777777778
bs_32,26,0.8214999746746487,0.7476
bs_32,27,0.6930368828879462,0.7875555555555556
bs_32,28,0.5936642097102272,0.8151555555555555
bs_32,29,0.4966611184967889,0.8475333333333334
bs_32,30,0.4097997164885203,0.8748
