label,epoch,train_loss,train_acc
wd_0,1,3.4657015161302356,0.22344444439019098
wd_0,2,2.1510025229560004,0.4472888888888889
wd_0,3,1.678531801562839,0.5457999999457465
wd_0,4,1.367747649553087,0.6201333332722981
wd_0,5,1.1410600537406073,0.6814444443834092
wd_0,6,0.9384796800401476,0.7349777777506511
wd_0,7,0.7644050815370348,0.78893333331977
wd_0,8,0.6095895924144321,0.8347777776963976
wd_0,9,0.4867946155071258,0.8737555554470485
wd_0,10,0.37442513739267985,0.9079777777642144
wd_0,11,0.2907741714424557,0.93579999995931
wd_0,12,0.22567385705312093,0.9545333332926432
wd_0,13,0.17286160543759663,0.9682666665581596
wd_0,14,0.1402830515490638,0.9764666666531033
wd_0,15,0.11317252011828953,0.983377777750651
wd_0,16,0.09435235104295943,0.9871333333197699
wd_5e4,1,3.478725586446126,0.2242888888414171
wd_5e4,2,2.173609069739448,0.4407777777506511
wd_5e4,3,1.6815975268046062,0.543644444410536
wd_5e4,4,1.382464725833469,0.6163111110432943
wd_5e4,5,1.152182040172153,0.6758666666531034
wd_5e4,6,0.9413548787858751,0.7369555554877388
wd_5e4,7,0.7683380533430312,0.7879555554606119
wd_5e4,8,0.621607278866238,0.8314222221815322
wd_5e4,9,0.4889513657040066,0.8737111110432944
wd_5e4,10,0.3876261476834615,0.905399999891493
wd_5e4,11,0.2928541725476583,0.9352222221679688
wd_5e4,12,0.22570296971003215,0.955644444390191
wd_5e4,13,0.18110471067958409,0.9666888888075088
wd_5e4,14,0.13892692931360667,0.9783777777777778
wd_5e4,15,0.11245927766958873,0.9840222222086589
wd_5e4,16,0.09315489167372386,0.9871555554741754
wd_1e4,1,3.4720471350775823,0.22164444442749026
wd_1e4,2,2.1614623161739774,0.4405999999457465
wd_1e4,3,1.6759342935985988,0.5420444444173177
wd_1e4,4,1.380485379070706,0.6152444444037544
wd_1e4,5,1.1404438552856446,0.6796666666463216
wd_1e4,6,0.9339173605389065,0.73726666668023
wd_1e4,7,0.7618237998538547,0.7881555555013021
wd_1e4,8,0.6118702019797431,0.8361777777777778
wd_1e4,9,0.4822752483155992,0.8761777776692707
wd_1e4,10,0.38012713632583617,0.9074666665988499
wd_1e4,11,0.29375449012120564,0.9337999999864366
wd_1e4,12,0.22434569703737894,0.9553999999186199
wd_1e4,13,0.17467075372272067,0.9690222221544055
wd_1e4,14,0.1372627383126153,0.9780666665852865
wd_1e4,15,0.11005500573582119,0.9853555555419922
wd_1e4,16,0.09180591362317403,0.9873999999457466
wd_1e3,1,3.491865473090278,0.2203111110873752
wd_1e3,2,2.166181344540914,0.4416444444105361
wd_1e3,3,1.6816656415303548,0.5444222222018772
wd_1e3,4,1.3822379944695367,0.61526666663954
wd_1e3,5,1.1372634838210212,0.6817111110839844
wd_1e3,6,0.9427482146581014,0.7371333332926433
wd_1e3,7,0.7615563705232409,0.7907555555284288
wd_1e3,8,0.6150400962723626,0.8357999999457466
wd_1e3,9,0.48803463149600557,0.8754222221815322
wd_1e3,10,0.3836782836384243,0.90833333327908
wd_1e3,11,0.29424358450041876,0.9362222221679688
wd_1e3,12,0.2301916222837236,0.9553555554606119
wd_1e3,13,0.17591842249764336,0.9694888888753256
wd_1e3,14,0.13785136913988325,0.9795999999864367
wd_1e3,15,0.11022848578294119,0.9855333332655165
wd_1e3,16,0.09196312210294935,0.9885333333333334
